alpha,entry_latency_ms,exit_horizon_ms,total_pnl,selected,observed,fills,pnl_per_selected,pnl_per_observed,pnl_per_fill,hit_rate,max_drawdown
binance100_momentum,25,750,-19.626585999999996,764,176,151,-0.02568924869109947,-0.11151469318181816,-0.1299773907284768,0.17218543046357615,19.652735999999997
binance100_momentum,25,1000,-18.312686,764,176,151,-0.023969484293193715,-0.10404935227272727,-0.12127606622516555,0.17218543046357615,18.312686
binance100_momentum,25,1500,-14.50225,764,176,151,-0.018982002617801048,-0.08239914772727273,-0.09604139072847682,0.2119205298013245,14.50225
binance100_momentum,25,2000,-12.495750000000001,764,175,150,-0.01635569371727749,-0.07140428571428573,-0.083305,0.22,12.506300000000001
binance100_momentum,25,3000,-19.774199999999993,764,170,145,-0.025882460732984284,-0.11631882352941172,-0.13637379310344824,0.25517241379310346,20.250449999999994
binance100_momentum,25,4000,-17.01105,764,168,143,-0.0222657722513089,-0.10125625,-0.11895839160839161,0.2727272727272727,17.381400000000003
binance100_momentum,25,5000,-15.154199999999992,764,163,138,-0.019835340314136116,-0.09297055214723922,-0.10981304347826082,0.2753623188405797,15.630449999999994
binance100_momentum,25,7500,-4.8001499999999995,764,153,128,-0.006282918848167539,-0.0313735294117647,-0.037501171874999996,0.3828125,10.486799999999997
binance100_momentum,25,10000,-9.329099999999997,764,149,124,-0.012210863874345546,-0.06261140939597314,-0.07523467741935481,0.3951612903225806,10.982249999999997
binance100_momentum,50,500,-20.4135,764,178,140,-0.026719240837696334,-0.11468258426966292,-0.14581071428571427,0.1,20.4135
binance100_momentum,50,750,-20.519935999999994,764,178,140,-0.02685855497382198,-0.11528053932584266,-0.1465709714285714,0.12142857142857143,20.519935999999994
binance100_momentum,50,1000,-19.161585999999996,764,178,140,-0.025080609947643974,-0.10764935955056178,-0.1368684714285714,0.12857142857142856,19.161585999999996
binance100_momentum,50,1500,-14.938949999999998,764,178,140,-0.01955359947643979,-0.08392668539325841,-0.1067067857142857,0.19285714285714287,14.938949999999998
binance100_momentum,50,2000,-12.534000000000002,764,177,139,-0.01640575916230367,-0.07081355932203391,-0.09017266187050361,0.19424460431654678,12.534000000000002
binance100_momentum,50,3000,-19.12184999999999,764,173,135,-0.02502859947643978,-0.11053092485549128,-0.14164333333333326,0.22962962962962963,19.313249999999993
binance100_momentum,50,4000,-16.448150000000002,764,171,133,-0.02152899214659686,-0.09618801169590645,-0.12367030075187971,0.2631578947368421,16.586600000000004
binance100_momentum,50,5000,-15.28224999999999,764,166,128,-0.020002945026178,-0.09206174698795175,-0.11939257812499993,0.2578125,15.473649999999992
binance100_momentum,50,7500,-8.3864,764,156,118,-0.010976963350785341,-0.05375897435897436,-0.07107118644067796,0.3389830508474576,10.703499999999998
binance100_momentum,50,10000,-9.353199999999996,764,154,116,-0.012242408376963346,-0.060735064935064906,-0.08063103448275859,0.3793103448275862,11.387049999999997
binance100_momentum,100,500,-15.978099999999998,764,183,122,-0.020913743455497378,-0.08731202185792349,-0.13096803278688524,0.09016393442622951,15.978099999999998
binance100_momentum,100,750,-16.691636,764,183,122,-0.02184769109947644,-0.0912111256830601,-0.13681668852459017,0.10655737704918032,16.691636
binance100_momentum,100,1000,-15.735385999999995,764,183,122,-0.020596054973821984,-0.0859857158469945,-0.12897857377049177,0.11475409836065574,15.735385999999995
binance100_momentum,100,1500,-12.720550000000003,764,183,122,-0.016649934554973825,-0.06951120218579236,-0.10426680327868855,0.1721311475409836,12.720550000000003
binance100_momentum,100,2000,-10.057950000000002,764,182,121,-0.01316485602094241,-0.055263461538461546,-0.08312355371900827,0.2066115702479339,10.057950000000002
binance100_momentum,100,3000,-14.927600000000002,764,178,117,-0.019538743455497384,-0.08386292134831462,-0.1275863247863248,0.2564102564102564,15.119000000000003
binance100_momentum,100,4000,-11.827399999999999,764,176,115,-0.01548089005235602,-0.06720113636363635,-0.10284695652173913,0.25217391304347825,11.96585
binance100_momentum,100,5000,-11.913399999999994,764,173,112,-0.015593455497382192,-0.06886358381502887,-0.1063696428571428,0.25892857142857145,12.104799999999996
binance100_momentum,100,7500,-7.706999999999998,764,165,104,-0.010087696335078531,-0.046709090909090895,-0.07410576923076921,0.3557692307692308,8.819599999999998
binance100_momentum,100,10000,-6.522800000000001,764,164,103,-0.008537696335078535,-0.03977317073170732,-0.06332815533980583,0.3592233009708738,9.33025
binance100_momentum,250,500,-16.25475,764,179,112,-0.021275850785340316,-0.0908086592178771,-0.14513169642857143,0.026785714285714284,16.25475
binance100_momentum,250,750,-17.700036000000004,764,179,112,-0.02316758638743456,-0.09888288268156427,-0.15803603571428576,0.044642857142857144,17.700036000000004
binance100_momentum,250,1000,-14.914349999999999,764,179,112,-0.019521400523560207,-0.0833203910614525,-0.13316383928571426,0.0625,14.914349999999999
binance100_momentum,250,1500,-13.328800000000006,764,179,112,-0.01744607329842933,-0.07446256983240226,-0.11900714285714291,0.125,13.328800000000006
binance100_momentum,250,2000,-10.68040000000001,764,178,111,-0.013979581151832473,-0.06000224719101129,-0.0962198198198199,0.15315315315315314,10.68040000000001
binance100_momentum,250,3000,-16.0122,764,175,108,-0.020958376963350785,-0.09149828571428571,-0.14826111111111112,0.19444444444444445,16.2036
binance100_momentum,250,4000,-13.765000000000006,764,173,106,-0.01801701570680629,-0.07956647398843934,-0.1298584905660378,0.20754716981132076,13.903450000000007
binance100_momentum,250,5000,-13.880349999999995,764,169,102,-0.018167997382198944,-0.08213224852071002,-0.13608186274509798,0.19607843137254902,14.071749999999996
binance100_momentum,250,7500,-9.331450000000004,764,162,95,-0.01221393979057592,-0.057601543209876566,-0.09822578947368425,0.29473684210526313,10.444050000000002
binance100_momentum,250,10000,-8.387700000000004,764,161,94,-0.010978664921465974,-0.05209751552795033,-0.08923085106382983,0.3191489361702128,9.607000000000005
binance100_reversal,5,500,-51.686039999999984,764,168,168,-0.06765188481675391,-0.3076549999999999,-0.3076549999999999,0.023809523809523808,52.159539999999986
binance100_reversal,5,750,-53.24167750000001,764,168,168,-0.06968805955497383,-0.31691474702380956,-0.31691474702380956,0.023809523809523808,53.90817750000001
binance100_reversal,5,1000,-53.61601700000001,764,168,168,-0.07017803272251309,-0.3191429583333334,-0.3191429583333334,0.023809523809523808,54.08951700000001
binance100_reversal,5,1500,-52.506550000000004,764,165,165,-0.06872585078534033,-0.3182215151515152,-0.3182215151515152,0.04242424242424243,52.883750000000006
binance100_reversal,5,2000,-50.785549999999965,764,159,159,-0.06647323298429315,-0.31940597484276706,-0.31940597484276706,0.03773584905660377,51.25904999999997
binance100_reversal,5,3000,-42.01750000000002,764,152,152,-0.054996727748691125,-0.27643092105263173,-0.27643092105263173,0.039473684210526314,42.298600000000015
binance100_reversal,5,4000,-40.4033,764,148,148,-0.052883900523560214,-0.27299527027027026,-0.27299527027027026,0.06756756756756757,40.7805
binance100_reversal,5,5000,-43.484274800000016,764,143,143,-0.05691659005235604,-0.30408583776223785,-0.30408583776223785,0.04895104895104895,43.86147480000002
binance100_reversal,5,7500,-48.91145000000004,764,131,131,-0.06402022251308906,-0.3733698473282446,-0.3733698473282446,0.12213740458015267,49.28865000000004
binance100_reversal,5,10000,-43.03070000000002,764,126,126,-0.05632290575916233,-0.3415134920634922,-0.3415134920634922,0.10317460317460317,43.31180000000001
binance100_reversal,10,500,-50.90093999999999,764,168,167,-0.0666242670157068,-0.3029817857142857,-0.30479604790419157,0.023952095808383235,51.37443999999999
binance100_reversal,10,750,-52.45657750000003,764,168,167,-0.06866044175392674,-0.3122415327380954,-0.31411124251497025,0.023952095808383235,53.12307750000003
binance100_reversal,10,1000,-52.830917000000014,764,168,167,-0.06915041492146598,-0.3144697440476191,-0.3163527964071857,0.023952095808383235,53.304417000000015
binance100_reversal,10,1500,-51.769800000000004,764,165,164,-0.06776151832460733,-0.31375636363636367,-0.31566951219512196,0.04878048780487805,52.147000000000006
binance100_reversal,10,2000,-49.95524999999997,764,159,158,-0.06538645287958111,-0.31418396226415074,-0.3161724683544302,0.04430379746835443,50.42874999999997
binance100_reversal,10,3000,-41.24115000000001,764,152,151,-0.053980562827225145,-0.271323355263158,-0.27312019867549675,0.039735099337748346,41.52225000000001
binance100_reversal,10,4000,-39.580349999999996,764,148,147,-0.05180674083769633,-0.26743479729729724,-0.269254081632653,0.06802721088435375,39.95755
binance100_reversal,10,5000,-42.66132480000001,764,143,142,-0.05583943036649216,-0.2983309426573427,-0.30043186478873246,0.04929577464788732,43.03852480000001
binance100_reversal,10,7500,-48.13810000000004,764,131,130,-0.06300798429319376,-0.36746641221374077,-0.3702930769230772,0.12307692307692308,48.51530000000004
binance100_reversal,10,10000,-42.25735000000001,764,126,125,-0.05531066753926703,-0.33537579365079373,-0.3380588000000001,0.104,42.538450000000005
binance100_reversal,25,500,-47.710909499999985,764,168,166,-0.06244883442408375,-0.28399350892857134,-0.2874151174698794,0.024096385542168676,48.18440949999999
binance100_reversal,25,750,-49.85673550000001,764,168,166,-0.0652575071989529,-0.2967662827380953,-0.300341780120482,0.024096385542168676,50.52323550000001
binance100_reversal,25,1000,-50.30663450000002,764,168,166,-0.06584638023560212,-0.2994442529761906,-0.3030520150602411,0.024096385542168676,50.780134500000024
binance100_reversal,25,1500,-49.245517500000005,764,165,163,-0.06445748363874346,-0.29845768181818183,-0.3021197392638037,0.049079754601226995,49.62271750000001
binance100_reversal,25,2000,-47.56018399999998,764,159,157,-0.062251549738219863,-0.29912065408805016,-0.30293110828025466,0.044585987261146494,48.03368399999998
binance100_reversal,25,3000,-39.548500000000004,764,152,150,-0.05176505235602095,-0.2601875,-0.2636566666666667,0.04,39.8296
binance100_reversal,25,4000,-37.986,764,148,146,-0.04971989528795811,-0.25666216216216214,-0.2601780821917808,0.0684931506849315,38.3632
binance100_reversal,25,5000,-41.114974800000006,764,143,141,-0.05381541204188482,-0.2875173062937063,-0.29159556595744685,0.04964539007092199,41.49217480000001
binance100_reversal,25,7500,-46.21180000000003,764,131,129,-0.06048664921465973,-0.3527618320610689,-0.3582310077519382,0.12403100775193798,46.589000000000034
binance100_reversal,25,10000,-40.425700000000006,764,126,124,-0.052913219895287966,-0.32083888888888895,-0.3260137096774194,0.10483870967741936,40.7068
binance100_reversal,50,500,-46.76377999999998,764,168,163,-0.06120913612565443,-0.27835583333333325,-0.28689435582822076,0.012269938650306749,46.76377999999998
binance100_reversal,50,750,-49.296377500000006,764,168,163,-0.06452405431937173,-0.293430818452381,-0.30243176380368103,0.012269938650306749,49.296377500000006
binance100_reversal,50,1000,-49.52571700000003,764,168,163,-0.0648242369109948,-0.2947959345238097,-0.30383875460122717,0.018404907975460124,49.52571700000003
binance100_reversal,50,1500,-48.36830000000002,764,165,160,-0.06330929319371731,-0.29314121212121225,-0.3023018750000001,0.05,48.39150000000002
binance100_reversal,50,2000,-47.211999999999975,764,159,154,-0.06179581151832458,-0.29693081761006274,-0.3065714285714284,0.03896103896103896,47.211999999999975
binance100_reversal,50,3000,-38.90579999999999,764,152,147,-0.050923821989528786,-0.25595921052631576,-0.26466530612244893,0.034013605442176874,38.90579999999999
binance100_reversal,50,4000,-37.48965,764,148,143,-0.049070222513089,-0.2533084459459459,-0.2621653846153846,0.055944055944055944,37.48965
binance100_reversal,50,5000,-40.6186248,764,143,138,-0.053165739267015705,-0.2840463272727273,-0.2943378608695652,0.036231884057971016,40.6186248
binance100_reversal,50,7500,-45.668850000000035,764,131,126,-0.05977598167539271,-0.34861717557251937,-0.36245119047619073,0.1111111111111111,45.668850000000035
binance100_reversal,50,10000,-39.88205000000001,764,126,121,-0.05220163612565446,-0.3165242063492064,-0.3296037190082645,0.09090909090909091,39.88205000000001
binance100_reversal,100,500,-42.453579999999995,764,168,162,-0.05556751308900523,-0.25269988095238094,-0.2620591358024691,0.012345679012345678,42.453579999999995
binance100_reversal,100,750,-44.99157750000002,764,168,162,-0.05888949934554976,-0.26780700892857157,-0.27772578703703715,0.024691358024691357,44.99157750000002
binance100_reversal,100,1000,-44.72721700000003,764,168,162,-0.05854347774869114,-0.2662334345238097,-0.27609393209876565,0.018518518518518517,44.72721700000003
binance100_reversal,100,1500,-44.107899999999994,764,165,159,-0.057732853403141354,-0.26732060606060604,-0.2774081761006289,0.050314465408805034,44.43194999999999
binance100_reversal,100,2000,-43.50104999999998,764,159,153,-0.05693854712041882,-0.2735915094339621,-0.284320588235294,0.0392156862745098,43.50104999999998
binance100_reversal,100,3000,-35.698949999999996,764,152,146,-0.046726374345549736,-0.23486151315789472,-0.24451335616438355,0.0410958904109589,35.698949999999996
binance100_reversal,100,4000,-34.38614999999999,764,148,142,-0.045008049738219875,-0.23233885135135127,-0.24215598591549287,0.06338028169014084,34.38614999999999
binance100_reversal,100,5000,-37.12357479999999,764,143,137,-0.04859106649214659,-0.25960541818181815,-0.27097499854014595,0.051094890510948905,37.12357479999999
binance100_reversal,100,7500,-42.458250000000035,764,131,125,-0.05557362565445031,-0.32410877862595444,-0.3396660000000003,0.112,42.458250000000035
binance100_reversal,100,10000,-36.96239999999999,764,126,120,-0.04838010471204187,-0.29335238095238086,-0.3080199999999999,0.10833333333333334,36.96239999999999
binance100_reversal,250,500,-34.485243200000006,764,168,159,-0.04513775287958116,-0.2052693047619048,-0.21688832201257865,0.012578616352201259,34.485243200000006
binance100_reversal,250,750,-36.336044700000016,764,168,159,-0.0475602679319372,-0.21628598035714294,-0.22852858301886803,0.031446540880503145,36.336044700000016
binance100_reversal,250,1000,-36.66188140000001,764,168,159,-0.04798675575916232,-0.2182254845238096,-0.23057787044025166,0.018867924528301886,36.66188140000001
binance100_reversal,250,1500,-36.76868079999999,764,165,156,-0.048126545549738206,-0.22284048969696965,-0.23569667179487175,0.04487179487179487,36.81214999999999
binance100_reversal,250,2000,-37.095789999999994,764,159,150,-0.048554698952879574,-0.23330685534591192,-0.24730526666666663,0.06666666666666667,37.095789999999994
binance100_reversal,250,3000,-28.7769456,764,152,143,-0.03766615916230367,-0.1893220105263158,-0.20123738181818182,0.08391608391608392,28.7769456
binance100_reversal,250,4000,-28.157345599999996,764,148,139,-0.03685516439790575,-0.19025233513513512,-0.20257083165467624,0.09352517985611511,28.157345599999996
binance100_reversal,250,5000,-31.3448084,764,143,134,-0.041027236125654454,-0.21919446433566434,-0.23391648059701495,0.07462686567164178,31.3448084
binance100_reversal,250,7500,-37.37495159999999,764,131,122,-0.04892009371727747,-0.28530497404580146,-0.3063520622950819,0.13114754098360656,37.37495159999999
binance100_reversal,250,10000,-32.0234784,764,126,117,-0.04191554764397906,-0.2541545904761905,-0.2737049435897436,0.1111111111111111,32.0234784
coinbase100_momentum,5,500,-19.871420399999998,734,171,161,-0.02707277983651226,-0.11620713684210525,-0.12342497142857142,0.18012422360248448,19.8975704
coinbase100_momentum,5,750,-18.67823599999999,734,171,161,-0.02544718801089917,-0.10922945029239761,-0.11601388819875771,0.20496894409937888,18.704385999999992
coinbase100_momentum,5,1000,-17.061485999999995,734,171,161,-0.023244531335149858,-0.09977477192982454,-0.10597196273291923,0.20496894409937888,17.061485999999995
coinbase100_momentum,5,1500,-13.803949999999997,734,169,159,-0.018806471389645772,-0.08168017751479288,-0.08681729559748426,0.23270440251572327,13.803949999999997
coinbase100_momentum,5,2000,-13.199699999999996,734,164,154,-0.017983242506811985,-0.08048597560975608,-0.08571233766233764,0.2012987012987013,13.200099999999997
coinbase100_momentum,5,3000,-22.30953999999999,734,158,148,-0.030394468664850124,-0.14119962025316452,-0.15074013513513507,0.23648648648648649,22.78578999999999
coinbase100_momentum,5,4000,-17.71509999999999,734,154,144,-0.024135013623978185,-0.1150331168831168,-0.1230215277777777,0.2777777777777778,18.08544999999999
